sample_id,split,label,gene_set_type,annotated_gene_count,jaccard_gene_count,jaccard_mode,all_pair_count,evaluated_pair_count,complete_gene_set_sha256,jaccard_subset_sha256
AC_VALDEG-PWY,test,1,NA,14,14,exact,91,91,7737c9c7e829204b3c7240a134d6d032fd7f699ff0ab7bfda63c072ecc4c56aa,7737c9c7e829204b3c7240a134d6d032fd7f699ff0ab7bfda63c072ecc4c56aa
ath00051,test,1,NA,62,30,hash_sampled,1891,435,9c3a38effa347c2b68feb14ccc363bc747b841c311e53217c5a732c510fb0f29,f8a4a2da92b1a314aceb4fb01f26ce66f769b746e04ed5bfadcea84c2b78259e
ath00061,test,1,NA,42,30,hash_sampled,861,435,2a03aaf5742838445e1b6c7dd7071afcb99ea4d06365ff6f92db70f5a45d8d20,b49f2c57333fb28a14b188f56cace565165ea2e76b587d3ad6207531dd01d231
ath00195,test,1,NA,46,30,hash_sampled,1035,435,f8bceda01462e2584f6fefd176a081e74cacdd0acaf130c4397f721548656e5d,469e4492091c260b887a239003188788d911e181b1447b975595a85928e116fe
ath00250,test,1,NA,51,30,hash_sampled,1275,435,666d482478a0dbe205a8e1353f1872493fd758f2c9a339756c6d320f539b36af,6efe79cab1aa659bd9452265d2d6ff2ab9c82ad8b4ff04b2a2457b77a6490e7a
ath00380,test,1,NA,64,30,hash_sampled,2016,435,b90b6ad07548298a4b79ce68b88b78b2a0897f114fee976af079a1efde13d4b8,89f75c155615a1c261be8f58471858408b7d80d6fb1e2bc7af3b2e1024610618
ath00440,test,1,NA,5,5,exact,10,10,9c1351e4f423d13a0d77357f137acd496724c950d125301a70cbc022aa950f5a,9c1351e4f423d13a0d77357f137acd496724c950d125301a70cbc022aa950f5a
ath00541,test,1,NA,30,30,exact,435,435,39ce3eb3cc51395669bec1524c7719f08e7e3d74c5708739c6ef09439c832738,39ce3eb3cc51395669bec1524c7719f08e7e3d74c5708739c6ef09439c832738
ath00561,test,1,NA,71,30,hash_sampled,2485,435,c8aec5e08ac36669bc81c4e2ef231cdc81abd0429e51e8e0feb86e5bbbe0f5d4,bf4ed4735099dd59779a16bb4972bb1b68bf93f7f9d350f0487a65177e323d09
ath00563,test,1,NA,29,29,exact,406,406,94480c9e6ed8939bc538e03930f9d70abdf5ae4a4765a7eaa836a9b0285887c6,94480c9e6ed8939bc538e03930f9d70abdf5ae4a4765a7eaa836a9b0285887c6
ath00564,test,1,NA,99,30,hash_sampled,4851,435,a8edd162e1ea515a77558c75569869ec01fcbfdd9b8d5146a1e9d15049589acf,12ccbc581aeef2773175a56f640d3224562b4ca40abbfde3a401137e97281bf4
ath00591,test,1,NA,9,9,exact,36,36,56da32e272402f5882e2e73f3a314c2d79eb467c27c9250e28a472aa5e9ab449,56da32e272402f5882e2e73f3a314c2d79eb467c27c9250e28a472aa5e9ab449
ath00600,test,1,NA,35,30,hash_sampled,595,435,fa76f011dc724a4fd8b0ac78e9d0ffa0bed3233e73c0f194d2c19f38f1f5936b,3b69a83f72e62ba8beb51f5ce90cb5b1abbadfee3c0f4ba05c4e66d6387d5387
ath00620,test,1,NA,96,30,hash_sampled,4560,435,e933820ba821dba7bf0b8d162ffc22e8a1bf760ceb919828941910245e83b204,8fec04466f7cf255fac1d1fd10456023f763885ad6939794f95cb47d8938ffe0
ath00640,test,1,NA,41,30,hash_sampled,820,435,c768965615baf85a330b2e2c0277e44a4490b501daf90643404022b8030c92ba,ccef51f900bd5e677fdae5154dc95d300765341bbee8c723118873fd3ed1b120
ath00650,test,1,NA,20,20,exact,190,190,e53ac3515d141eb49a6b40fde509c929bd8a641a9416fb075f4e170586977676,e53ac3515d141eb49a6b40fde509c929bd8a641a9416fb075f4e170586977676
ath00730,test,1,NA,21,21,exact,210,210,956c1c7a0cf8a3e766a21dd1d9f4bf95cb312e16f1c24e973e937c929e4ee96f,956c1c7a0cf8a3e766a21dd1d9f4bf95cb312e16f1c24e973e937c929e4ee96f
ath00909,test,1,NA,23,23,exact,253,253,a8c2f833b78e4c9023bf3a475b585be1c1a59f62dd9b9e6a1e8f89f87741be7e,a8c2f833b78e4c9023bf3a475b585be1c1a59f62dd9b9e6a1e8f89f87741be7e
ath00950,test,1,NA,22,22,exact,231,231,2cd1b2a1ef36072f6ec853e6bb58bbef960513f5da2bf9838dd5770f719d7f8f,2cd1b2a1ef36072f6ec853e6bb58bbef960513f5da2bf9838dd5770f719d7f8f
ath01100,test,1,NA,2384,30,hash_sampled,2840536,435,0a7baf8baabe1b2e806bd83cf2b1d3897c89bcdd8b3e14e83710bd4af5cf787b,05bb65f71865e998a40aadc96f8103fd2137485fdd645ad7c7947ead64a44e80
ath01210,test,1,NA,103,30,hash_sampled,5253,435,e8dba8990434228f6c24f3b227eeb50a4beb7b4fad296f14d85caae62f56f068,cb27ac350a4f08a09d58e844c4a7f177734b69b69dfebd668e40797d8f39c460
ath01230,test,1,NA,242,30,hash_sampled,29161,435,6925cc2b195311e0888cf023d5338164f353b8d7db03ab43ba4f1afb17c48024,7e64461d23dd398fcc133c3c50dfeddae89836ef17e64c6778570801a5e4d8c0
ath02010,test,1,NA,68,30,hash_sampled,2278,435,f4f01298d69134d545af0eb8eb3b9d464aa3f2e4d8aa30ae302567392beb481a,8ef93493da78123b2539a5c82c6557f7eed4c72db8810d5fc450cabb16326052
ath03022,test,1,NA,55,30,hash_sampled,1485,435,e472783280baffc062af6728c9770fd19e8af1299326077e75a84144806aa0ba,5cc6f4c7dee87f387e77b2bc4c89a500c1d5fd4924d15a14f6fc2153c3aa9745
ath03420,test,1,NA,85,30,hash_sampled,3570,435,b49aa6ec81cf15f7501f8e888d421431ad1623789a89fe0299fd977aa834bf12,9c74f39cbc6a80849fb4a760b1da2e0d9e0cf308644801946b6ec3b408024175
ath03450,test,1,NA,8,8,exact,28,28,17f63fbfbef32a7f9ae41dc1d05149066e79bae3d59c83a35e2d738287586451,17f63fbfbef32a7f9ae41dc1d05149066e79bae3d59c83a35e2d738287586451
ath04141,test,1,NA,223,30,hash_sampled,24753,435,44f6ef957029a921d38a13a3a5406a38d025d07505bd9c3498144ec99f87dec3,2546652d859f4531c986850162bc429026b4bfcc08084ca48b01d69a0684c749
ath04145,test,1,NA,87,30,hash_sampled,3741,435,9e08fe82399dd3279b194117f879a7978ecaaac01fcde0af94dd527eccf4f52e,94b674b2acb338051ae4cdf2d5603531afb129ef184be7e678438c0659246585
ath04146,test,1,NA,90,30,hash_sampled,4005,435,5315e4f900cd05f228b4e0bb76eab0725ed32bc288c370a28a128b932f0de8fe,d555ab610a995b6472172b81c8fe9248c0d84cc0b7965bd1e728e1051ba57a6a
ath04148,test,1,NA,53,30,hash_sampled,1378,435,ea475900ee5ce5a58a9877ac29d738fb8e22dabda14f1fc84d4f529abda3a547,05dfa87d993dc148c4d70ac2d54a3ab49f15167eac584d2fb2bf0d4f5d603b9f
ath04519,test,1,NA,65,30,hash_sampled,2080,435,38c190d55595901c5d2a969c3d1e5b2b7b7ddd66878a057d85df28e40a798199,dc80fc718bcb3e58c4ee30a550aeae24e96c3b539b393617ecc756e0a23f5eda
ath04814,test,1,NA,82,30,hash_sampled,3321,435,9349c3eaa68c2da3b0c7fa0b47af8ff508e52e56aa002a0c6f98132e83a7d4b2,6ff91e11ef87a959342a3e9a39fb29828eb1fb4d7fc3aa1e68851410649d2468
TEST_NEG_00000,test,0,random_5_30,15,15,exact,105,105,7033e8965d4865520e5ef0cfe09e8bbfe8aef79e5ba63e0f69bd4201d68566bf,7033e8965d4865520e5ef0cfe09e8bbfe8aef79e5ba63e0f69bd4201d68566bf
TEST_NEG_00001,test,0,shuffled,5,5,exact,10,10,210fcbcdad994795cb241fdc5f477a357e8392eb135e4d618162877d512769dd,210fcbcdad994795cb241fdc5f477a357e8392eb135e4d618162877d512769dd
TEST_NEG_00002,test,0,partial_50_80,162,30,hash_sampled,13041,435,2d872267ac9dda7906f5095415780a4722dd9889e4e403e2e6603d28b2f75aa8,ed55a09952a5cc781f9f144d2a57d203b5eb057e58e84ca8c4e0feffa7cef130
TEST_NEG_00003,test,0,cross_pathway,43,30,hash_sampled,903,435,2593c9d489533fcc1542ea531977628ea1b338113204a95fe8531a0bdd0fa726,7968e57353b183ab2bf9f7b4ad4c30c6821b77fc409d56a7263056288cb7b553
TEST_NEG_00004,test,0,random_5_30,22,22,exact,231,231,ea11156d32ffe320ed437a962a0e46dda02963d79a97db70b752eb57c464ec2b,ea11156d32ffe320ed437a962a0e46dda02963d79a97db70b752eb57c464ec2b
TEST_NEG_00005,test,0,shuffled,35,30,hash_sampled,595,435,98114f5594df9bde5c451240ff62aa793381dc7da96ea3b939b41aa964f1705f,590f6536ff8039f365a331bf71240b6249aa644e839e54e7986be9652038c6d2
TEST_NEG_00006,test,0,partial_50_80,18,18,exact,153,153,773949861f3efc7c573d1eb3d0c468af7460fcb23d5c83782a3fa99402b62c01,773949861f3efc7c573d1eb3d0c468af7460fcb23d5c83782a3fa99402b62c01
TEST_NEG_00007,test,0,cross_pathway,33,30,hash_sampled,528,435,b5f111f3256b9f7a5dafb9f713140750328ab2112ad8dc63e0bc4ca91d7daacc,0f96a0046753c9742a473e57727a1920acf2db5b5e58677ff4c2f0311761e5c6
TEST_NEG_00008,test,0,random_5_30,28,28,exact,378,378,09d0e1f277987c2438f3da88e9801f29b6dc3e4e341152144668d8d0e081cc30,09d0e1f277987c2438f3da88e9801f29b6dc3e4e341152144668d8d0e081cc30
TEST_NEG_00009,test,0,shuffled,14,14,exact,91,91,66bfccaf602e772b4cd78639b85380b9f918a352af9bf359cba6003e8033c93b,66bfccaf602e772b4cd78639b85380b9f918a352af9bf359cba6003e8033c93b
TEST_NEG_00010,test,0,partial_50_80,36,30,hash_sampled,630,435,9736dd5845f66c28df063f74e465f7d39521cfbcc3f2ca230e9944998afa21fe,77f2315d473bd1ee96182a52ed2af9b289ace81f52d67872d0a9066dfddf057e
TEST_NEG_00011,test,0,cross_pathway,18,18,exact,153,153,35e924ae92dec12f25fec24acd73de0a4ed1ed7497da228536c6e9f470dd7010,35e924ae92dec12f25fec24acd73de0a4ed1ed7497da228536c6e9f470dd7010
TEST_NEG_00012,test,0,random_5_30,6,6,exact,15,15,1ca6ca1b95896d31e61d5faac8907d7a60e3f1cd0dd0127078468c63b9418286,1ca6ca1b95896d31e61d5faac8907d7a60e3f1cd0dd0127078468c63b9418286
TEST_NEG_00013,test,0,shuffled,14,14,exact,91,91,06d5b7cfe47c0fc19992e1078adc3f97cd16d5b1205a118b5d993e2090e538b2,06d5b7cfe47c0fc19992e1078adc3f97cd16d5b1205a118b5d993e2090e538b2
TEST_NEG_00014,test,0,partial_50_80,10,10,exact,45,45,4efac218f8a59d842be98be1ec6ad395ba956a40cbecedede8e8f451838779d6,4efac218f8a59d842be98be1ec6ad395ba956a40cbecedede8e8f451838779d6
TEST_NEG_00015,test,0,cross_pathway,10,10,exact,45,45,fb31ba8b7ecaaa993c319896b2ea1048cf98480493366b53c371d7905945f533,fb31ba8b7ecaaa993c319896b2ea1048cf98480493366b53c371d7905945f533
TEST_NEG_00016,test,0,random_5_30,24,24,exact,276,276,064c495f28d8ead31ecdb56e6b927de3b67ce2914a9f49a1ab54887550da86a2,064c495f28d8ead31ecdb56e6b927de3b67ce2914a9f49a1ab54887550da86a2
TEST_NEG_00017,test,0,shuffled,12,12,exact,66,66,ac9a150efa88a087ea29639109cdb6f208c7821f0658b157e74bd73f5146f140,ac9a150efa88a087ea29639109cdb6f208c7821f0658b157e74bd73f5146f140
TEST_NEG_00018,test,0,partial_50_80,7,7,exact,21,21,c6f259cc33feea426291a12f94b270aa5e63f1398238627654a204048f972c76,c6f259cc33feea426291a12f94b270aa5e63f1398238627654a204048f972c76
TEST_NEG_00019,test,0,cross_pathway,20,20,exact,190,190,f8f9c1e3f8929a38cb96fd482171704fde714ab20696069078ea51dec92cc3b6,f8f9c1e3f8929a38cb96fd482171704fde714ab20696069078ea51dec92cc3b6
TEST_NEG_00020,test,0,random_5_30,17,17,exact,136,136,d614bb5257f34236210f25faae3c4658838deeed9417efc1993b3b733e27f3d1,d614bb5257f34236210f25faae3c4658838deeed9417efc1993b3b733e27f3d1
TEST_NEG_00021,test,0,shuffled,32,30,hash_sampled,496,435,80071251316f72ae77b5f029be46fd5a62725222efa162f019d560a2dd28d429,3ebf7fd01d0e72fe566caf01bf9aaa1829c41d5a1675b08df711b7212b591ae9
TEST_NEG_00022,test,0,partial_50_80,15,15,exact,105,105,a4520dff1c9648066fbb295e2d05632d5a6a58c14f480f1dbe8873f833c7f939,a4520dff1c9648066fbb295e2d05632d5a6a58c14f480f1dbe8873f833c7f939
TEST_NEG_00023,test,0,cross_pathway,49,30,hash_sampled,1176,435,50466a60ee8dd25824f37a0b7a622886407d6903339989aaa8ec7f58c5835c3c,2c410aecf08707846f96b28ace81976f0a764967f070213ce9be41e9feea847e
TEST_NEG_00024,test,0,random_5_30,30,30,exact,435,435,97a37234d914e934a3adfc952d7cfe002d3d04fcc296d394478892f3b8450ded,97a37234d914e934a3adfc952d7cfe002d3d04fcc296d394478892f3b8450ded
TEST_NEG_00025,test,0,shuffled,16,16,exact,120,120,9907dd2a5b48234f7be9f0c0718289ea8246daf1a66d2ed31f0641a719de36e8,9907dd2a5b48234f7be9f0c0718289ea8246daf1a66d2ed31f0641a719de36e8
TEST_NEG_00026,test,0,partial_50_80,16,16,exact,120,120,6140270e15b761db0e8338567418964506a8ec9fc687400f6c13aa4dea2ab358,6140270e15b761db0e8338567418964506a8ec9fc687400f6c13aa4dea2ab358
TEST_NEG_00027,test,0,cross_pathway,35,30,hash_sampled,595,435,768bfb135ffc279eebd262368b16f57243cc231da53e6b63b3d6b7cb1b14b22f,21193aa1e2198e7fdf5a487e0c66349487763075764259837df2156dd5789d7e
TEST_NEG_00028,test,0,random_5_30,26,26,exact,325,325,a62e66b0357049bc5dd08783f63ca4fc417c73ce8e7102e5ed75cbee7300af5e,a62e66b0357049bc5dd08783f63ca4fc417c73ce8e7102e5ed75cbee7300af5e
TEST_NEG_00029,test,0,shuffled,51,30,hash_sampled,1275,435,d39c2090f3969dd960f7dfb1aaf65580e48fc06337dfff9c5da28317c85305fa,72f1987e0561ce068e1d29f342e32f86e0cdf01e8948249e6cc8b0ecef32c363
TEST_NEG_00030,test,0,partial_50_80,29,29,exact,406,406,f2b5a163511fd002990fa2bbfa0e03476a060dc845640be3d0f4cf6f487afdfd,f2b5a163511fd002990fa2bbfa0e03476a060dc845640be3d0f4cf6f487afdfd
TEST_NEG_00031,test,0,cross_pathway,11,11,exact,55,55,75616d4177d63cab6fcb06f09aefe0320fd70daf9901d1c8d08d6b3db2c7cf34,75616d4177d63cab6fcb06f09aefe0320fd70daf9901d1c8d08d6b3db2c7cf34
TEST_NEG_00032,test,0,random_5_30,24,24,exact,276,276,b61367482332d3e1223b2e5458062d2a075e51e5dd686e63e77de59e1fde640d,b61367482332d3e1223b2e5458062d2a075e51e5dd686e63e77de59e1fde640d
TEST_NEG_00033,test,0,shuffled,10,10,exact,45,45,aca67e540961f4bc8d11c235cab724687da085a05f343a802099809a480f5f2c,aca67e540961f4bc8d11c235cab724687da085a05f343a802099809a480f5f2c
TEST_NEG_00034,test,0,partial_50_80,38,30,hash_sampled,703,435,1ccaa12b62deb88b6d0e4eaab473c3deeb5f7f3272c081718a0abf5f779ef0af,d9deaf2bb278ea4677d6f9822b8887ee9466b38905845be81a734461ad1e1f34
TEST_NEG_00035,test,0,cross_pathway,15,15,exact,105,105,69538bebf5f3b6aa7860299d64169e700c89c65385853b203bfb43c38dc3ea36,69538bebf5f3b6aa7860299d64169e700c89c65385853b203bfb43c38dc3ea36
TEST_NEG_00036,test,0,random_5_30,11,11,exact,55,55,c83ff43113972bcf749534c1a8aee069a82c3987841167f1e400e4f5e050e93d,c83ff43113972bcf749534c1a8aee069a82c3987841167f1e400e4f5e050e93d
TEST_NEG_00037,test,0,shuffled,20,20,exact,190,190,030a9bda581f4f5093e460c2f4d66f8fac6a11840d66518da793ad75e269de62,030a9bda581f4f5093e460c2f4d66f8fac6a11840d66518da793ad75e269de62
TEST_NEG_00038,test,0,partial_50_80,10,10,exact,45,45,af011e7f5782317e1afddde610eea29dad0bfeb36d741f32364dcb1a4d91c9da,af011e7f5782317e1afddde610eea29dad0bfeb36d741f32364dcb1a4d91c9da
TEST_NEG_00039,test,0,cross_pathway,13,13,exact,78,78,e7a0d1f7e86391a6985833060f240502108f79d80e895d93a6bf8c9cfd5b785f,e7a0d1f7e86391a6985833060f240502108f79d80e895d93a6bf8c9cfd5b785f
TEST_NEG_00040,test,0,random_5_30,15,15,exact,105,105,da0a3d4315204eb1007e464a5603174dc8229b9e88dc9c5fad7c294c510f0363,da0a3d4315204eb1007e464a5603174dc8229b9e88dc9c5fad7c294c510f0363
TEST_NEG_00041,test,0,shuffled,5,5,exact,10,10,31857f66672baa170800dc9e5d8f4f2f1b8f568b7cf7f7d1ac2e7591bf3c8b12,31857f66672baa170800dc9e5d8f4f2f1b8f568b7cf7f7d1ac2e7591bf3c8b12
TEST_NEG_00042,test,0,partial_50_80,6,6,exact,15,15,30672f811b83e6f4546bb5485489861b7a2d345422a1e53bc8c7d7f112aa25e1,30672f811b83e6f4546bb5485489861b7a2d345422a1e53bc8c7d7f112aa25e1
TEST_NEG_00043,test,0,cross_pathway,10,10,exact,45,45,83bbf40f56979eda9973bfe81257f1bc615c3fe30cbde08c92a686db0bdbe291,83bbf40f56979eda9973bfe81257f1bc615c3fe30cbde08c92a686db0bdbe291
TEST_NEG_00044,test,0,random_5_30,20,20,exact,190,190,a5396f55e4e56a4e86e6efe2cf6d5814a8fa56814d6a45240ac33b5db1561d60,a5396f55e4e56a4e86e6efe2cf6d5814a8fa56814d6a45240ac33b5db1561d60
TEST_NEG_00045,test,0,shuffled,76,30,hash_sampled,2850,435,e0c9e20fd3eabd1c9c9ba27863db6f416c4a86000282929ce2eea007c6ebfd77,8ef5b0521647fb245ae6588e9c98f7d858ac041f738ef02f1920aea355184b9b
TEST_NEG_00046,test,0,partial_50_80,12,12,exact,66,66,21782476690ada92835caa99b4a94790aff49952bfc750e79feee8033ed2228c,21782476690ada92835caa99b4a94790aff49952bfc750e79feee8033ed2228c
TEST_NEG_00047,test,0,cross_pathway,124,30,hash_sampled,7626,435,6f0d113810b1ee36fd8f619e971e254aff47ff7624a4db2c3b3af0425b058ddd,071ad3ea809ed32aa31811ad738754e0859025ee74680496a33046677d8df660
TEST_NEG_00048,test,0,random_5_30,16,16,exact,120,120,0c32054f93c7e2d37ece61addccce9f446fa2edf0310cf58a87fe74ce19b2a10,0c32054f93c7e2d37ece61addccce9f446fa2edf0310cf58a87fe74ce19b2a10
TEST_NEG_00049,test,0,shuffled,21,21,exact,210,210,c47a1a64735e30712069f51dec8bd8595a373d72b2577201c6892e2703cfae63,c47a1a64735e30712069f51dec8bd8595a373d72b2577201c6892e2703cfae63
TEST_NEG_00050,test,0,partial_50_80,60,30,hash_sampled,1770,435,9f2766d3db6a97063a01788423c0b3feb58d0ea5a2ba631bcb8ae8bd06dfef84,e1aea70ef208121f98f41adf89abfb1b2a5a982de8f639bed41fecbb5d191c84
TEST_NEG_00051,test,0,cross_pathway,40,30,hash_sampled,780,435,b9a3f1da80f44f1fb7bf0058821a5126ab7de95d767107a6e7e1f8c1d409d2be,d66fae0d0b851c4fcd6c20242eed71f8fc9b66660d57ca02257cd35d9c65036c
TEST_NEG_00052,test,0,random_5_30,19,19,exact,171,171,7c5dffa4ca5ccc8e9a0e08c3080e71802f89d895e295a81b5e8fc1e58ad01cd3,7c5dffa4ca5ccc8e9a0e08c3080e71802f89d895e295a81b5e8fc1e58ad01cd3
TEST_NEG_00053,test,0,shuffled,16,16,exact,120,120,a41ca9b77fe9ceac09d5a89005bb08d78417546853338c14762156ecba919ad8,a41ca9b77fe9ceac09d5a89005bb08d78417546853338c14762156ecba919ad8
TEST_NEG_00054,test,0,partial_50_80,6,6,exact,15,15,aae195f9264eb3fac25b207515adce1cc294586376f7797caadf1397f4ca4519,aae195f9264eb3fac25b207515adce1cc294586376f7797caadf1397f4ca4519
TEST_NEG_00055,test,0,cross_pathway,31,30,hash_sampled,465,435,684ddd7410522f7f4e15468df538141ee35ce40367b5557512515c617b0a9c0d,2c20ca51608f0de3332d3b91f43c4ed18dd7a80178c36b608c24d91107259563
TEST_NEG_00056,test,0,random_5_30,17,17,exact,136,136,67c02cb880e382aa3d8d75bc21c3b62575a1d42188a15f7485a838c72dc05b23,67c02cb880e382aa3d8d75bc21c3b62575a1d42188a15f7485a838c72dc05b23
TEST_NEG_00057,test,0,shuffled,24,24,exact,276,276,8d00740df17d55227537789b90367d3ee8046adf073695626b1564e1ac52e7fc,8d00740df17d55227537789b90367d3ee8046adf073695626b1564e1ac52e7fc
TEST_NEG_00058,test,0,partial_50_80,7,7,exact,21,21,68121cddd8b1cb50772c7dd3627b62d7742286965c3772d32bbd60876065a72f,68121cddd8b1cb50772c7dd3627b62d7742286965c3772d32bbd60876065a72f
TEST_NEG_00059,test,0,cross_pathway,6,6,exact,15,15,f7d1600a75e891897e39d43007714e85aa2b6a420024888f8b671bb823e2dcba,f7d1600a75e891897e39d43007714e85aa2b6a420024888f8b671bb823e2dcba
TEST_NEG_00060,test,0,random_5_30,22,22,exact,231,231,727e755d685c45e3e8b252c47463386f2a3af8b8a11f9d779659be78b8a368b3,727e755d685c45e3e8b252c47463386f2a3af8b8a11f9d779659be78b8a368b3
TEST_NEG_00061,test,0,shuffled,31,30,hash_sampled,465,435,d957b25f3c77e68044a29da1ef05933c7cde1089875206c256e7a77054edd1ae,e0c9f5d434c8c346156dd4594a714008e72e036b3bddca04b2620e7bc7ff3b71
TEST_NEG_00062,test,0,partial_50_80,67,30,hash_sampled,2211,435,1855ef179dafd75a3935b883f797a45d85145829c157e772ec92258fdde17928,3b67cac9e12c2949321db82591d5c9a67e806c9c536eca744002b5c8ac8ac7f5
TEST_NEG_00063,test,0,cross_pathway,12,12,exact,66,66,b009bd6cc7d9a1fd9f901f633c4b586c3b195ec23a107b1ae023d9abc6270113,b009bd6cc7d9a1fd9f901f633c4b586c3b195ec23a107b1ae023d9abc6270113
TEST_NEG_00064,test,0,random_5_30,25,25,exact,300,300,dec1185532842ad8e676e82d0e4fc307cd3a7cfddbe7e97fd386961c146df468,dec1185532842ad8e676e82d0e4fc307cd3a7cfddbe7e97fd386961c146df468
TEST_NEG_00065,test,0,shuffled,5,5,exact,10,10,13745663b2dbeddafecd9bf6c4a5bcec9d7e5dc9b4d515e138a2d2b87c66813b,13745663b2dbeddafecd9bf6c4a5bcec9d7e5dc9b4d515e138a2d2b87c66813b
TEST_NEG_00066,test,0,partial_50_80,6,6,exact,15,15,a00dd59c6dd579a78110c857c8cd7f7aa6470a9d56871dde6699627aa78643f3,a00dd59c6dd579a78110c857c8cd7f7aa6470a9d56871dde6699627aa78643f3
TEST_NEG_00067,test,0,cross_pathway,14,14,exact,91,91,f99f01fffdf9a3eb72442de8ebfc34b3d4f7406b71d81e1c8718508e700ae70e,f99f01fffdf9a3eb72442de8ebfc34b3d4f7406b71d81e1c8718508e700ae70e
TEST_NEG_00068,test,0,random_5_30,18,18,exact,153,153,f52a00d96c3db6e1cf3e4fb0f5309a69bcd1590b6e7e5e6e7eb7f6882d763a0f,f52a00d96c3db6e1cf3e4fb0f5309a69bcd1590b6e7e5e6e7eb7f6882d763a0f
TEST_NEG_00069,test,0,shuffled,34,30,hash_sampled,561,435,b9311d8ec18ef4aa611598f1327c0473bcccfae33ec9dce3c5c4c2234d1886b1,14e574fe7cb08f9e6ef27df6601ced0e8416c939539fbdc677b5182d58e7c3b8
TEST_NEG_00070,test,0,partial_50_80,30,30,exact,435,435,5de384aefe016d40114dc5d251b2c7fff2cf9b9c92485e2cc05ae98dfc1f2374,5de384aefe016d40114dc5d251b2c7fff2cf9b9c92485e2cc05ae98dfc1f2374
TEST_NEG_00071,test,0,cross_pathway,32,30,hash_sampled,496,435,c0ae7dc4c6073d106f3778fffd76279f88586366047da7e3ba569e25ea430fb0,d607b823b7727468f9f1d243d88e359db4ac5689b2ebcdb8e7bbc2cec356648a
TEST_NEG_00072,test,0,random_5_30,20,20,exact,190,190,587b1bca2147a5c222f8d9dfa98591512cd05745418b452aeea178e27a7b7d17,587b1bca2147a5c222f8d9dfa98591512cd05745418b452aeea178e27a7b7d17
TEST_NEG_00073,test,0,shuffled,87,30,hash_sampled,3741,435,743b2bc3dfdd39533532de71a1f848d1e627406af378b210697f861f31c127da,61763a9fc09d38aa895811bfd492a3daad8a52f0fc56e549355f01a62edec2de
TEST_NEG_00074,test,0,partial_50_80,54,30,hash_sampled,1431,435,27f26ad49c70f5c40f33af4b6eae087af848418400a9d01fa18b6cfcd634f3e7,f7560743124f4e437ecaf03a94964f9b69dedfc50d5717f06ac7e65c0992a17a
TEST_NEG_00075,test,0,cross_pathway,14,14,exact,91,91,9b51b90ddf9276944915af4f86d89933073913c2a1731af2f16f402350e979e8,9b51b90ddf9276944915af4f86d89933073913c2a1731af2f16f402350e979e8
TEST_NEG_00076,test,0,random_5_30,13,13,exact,78,78,3d049c833abc618e99e80e7eb48417b37d72a9ec42d7fa08fb3c0f5a5cad914b,3d049c833abc618e99e80e7eb48417b37d72a9ec42d7fa08fb3c0f5a5cad914b
TEST_NEG_00077,test,0,shuffled,5,5,exact,10,10,2a71f56327ee479163fd4bfabb3aeedef4e1f29d269e0697eeeeace4d6c5ea69,2a71f56327ee479163fd4bfabb3aeedef4e1f29d269e0697eeeeace4d6c5ea69
TEST_NEG_00078,test,0,partial_50_80,31,30,hash_sampled,465,435,b79ac5cdd2dbb19976f22e885533769757b7a7e2dc3bc988eeae8f6ebbebe82a,afaffb09910c28d3078f2805a4e133928f8f43ed6f3888d89debdd2e98134c9a
TEST_NEG_00079,test,0,cross_pathway,12,12,exact,66,66,06b3a8e18be296df27468ac8ddffe9bed264f5977d4be3085b4549b120c3a6e2,06b3a8e18be296df27468ac8ddffe9bed264f5977d4be3085b4549b120c3a6e2
TEST_NEG_00080,test,0,random_5_30,20,20,exact,190,190,49272de71b943e86b2bf70f88ee6cc43ba54eb89cb96560f9d2d2ebc83e5100e,49272de71b943e86b2bf70f88ee6cc43ba54eb89cb96560f9d2d2ebc83e5100e
TEST_NEG_00081,test,0,shuffled,44,30,hash_sampled,946,435,c0d808c09f7e16da07dafe222efe8d3356898d0c181fb182d0e244fab48fd5dd,c4420053a71820f33adce712c68db74ad3d268b5752e473dacdae18ef668ec04
TEST_NEG_00082,test,0,partial_50_80,8,8,exact,28,28,48b0c4701a62ae342cc8de55930cbf38cf31c26a6ea41e5d8067962d2de5214e,48b0c4701a62ae342cc8de55930cbf38cf31c26a6ea41e5d8067962d2de5214e
TEST_NEG_00083,test,0,cross_pathway,43,30,hash_sampled,903,435,788628153c5c01fb4230ec13ad85627e931922e2bd6a25e770f8492a513bdc1f,1e6fb487fd4efec099eddd8b0e6c4a8303563981e85193647fc3103e381e2a27
TEST_NEG_00084,test,0,random_5_30,27,27,exact,351,351,25cccc217d7ba739cef65fce602808d7bb45f2a0f10d54f4d135370e9f331c32,25cccc217d7ba739cef65fce602808d7bb45f2a0f10d54f4d135370e9f331c32
TEST_NEG_00085,test,0,shuffled,90,30,hash_sampled,4005,435,7e792adda86d6e20206e82f9ddf0fc92e21efd74d1a22dbe412b44806151bbec,d9d85dcdfa4eb4073030450599a53ffc795dbafa1804a0a36408d7316df52836
TEST_NEG_00086,test,0,partial_50_80,19,19,exact,171,171,7f11ff4aca6417188c20b5fe757dbaf95538a232528d3be92d3970b1f8e260eb,7f11ff4aca6417188c20b5fe757dbaf95538a232528d3be92d3970b1f8e260eb
